"Level";"RoleAssignmentId";"RoleAssignmentScopeName";"CreatedBy";"CreatedOn";"MgId";"MgName";"MgParentId";"MgParentName";"SubscriptionId";"SubscriptionName";"Scope";"RoleClear";"RoleId";"RoleType";"RoleDataRelated";"AssignmentType";"AssignmentInheritFrom";"GroupMembersCount";"ObjectDisplayName";"ObjectSignInName";"ObjectId";"ObjectType";"TenOrMgOrSubOrRGOrRes";"RbacRelatedPolicyAssignmentClear";"RoleSecurityCustomRoleOwner";"RoleSecurityOwnerAssignmentSP"
"3";"/providers/Microsoft.Management/managementGroups/896470ca-9c6e-4176-9b38-5a655403c638/providers/Microsoft.Authorization/roleAssignments/eda95ae6-8581-4558-b3b9-b3cd05cce33d";"896470ca-9c6e-4176-9b38-5a655403c638";"ObjectType: User Member, ObjectDisplayName: Joe Dalton, ObjectSignInName: joe.dalton@AzGovViz.onmicrosoft.com, ObjectId: acf4c68f-7b15-4d70-935b-26116fc2426a";"2021-06-16 13:58:06";"CUST_T5";"CUST_T5 atz";"ESJH-sandboxes";"ESJH-sandboxes";"";"";"inherited 896470ca-9c6e-4176-9b38-5a655403c638";"Owner";"8e3af657-a8ff-443c-a75c-2fe8c4bcb635";"Builtin";"false";"direct";"";"";"Joe Dalton";"joe.dalton@AzGovViz.onmicrosoft.com";"acf4c68f-7b15-4d70-935b-26116fc2426a";"User Member";"Mg";"none";"0";"0"
"3";"/providers/Microsoft.Management/managementGroups/896470ca-9c6e-4176-9b38-5a655403c638/providers/Microsoft.Authorization/roleAssignments/eda95ae6-8581-4558-b3b9-b3cd05cce33d";"896470ca-9c6e-4176-9b38-5a655403c638";"ObjectType: User Member, ObjectDisplayName: Joe Dalton, ObjectSignInName: joe.dalton@AzGovViz.onmicrosoft.com, ObjectId: acf4c68f-7b15-4d70-935b-26116fc2426a";"2021-06-16 13:58:06";"ESJH-management";"ESJH-management";"ESJH-platform";"ESJH-platform";"";"";"inherited 896470ca-9c6e-4176-9b38-5a655403c638";"Owner";"8e3af657-a8ff-443c-a75c-2fe8c4bcb635";"Builtin";"false";"direct";"";"";"Joe Dalton";"joe.dalton@AzGovViz.onmicrosoft.com";"acf4c68f-7b15-4d70-935b-26116fc2426a";"User Member";"Mg";"none";"0";"0"
"3";"/providers/Microsoft.Management/managementGroups/896470ca-9c6e-4176-9b38-5a655403c638/providers/Microsoft.Authorization/roleAssignments/eda95ae6-8581-4558-b3b9-b3cd05cce33d";"896470ca-9c6e-4176-9b38-5a655403c638";"ObjectType: User Member, ObjectDisplayName: Joe Dalton, ObjectSignInName: joe.dalton@AzGovViz.onmicrosoft.com, ObjectId: acf4c68f-7b15-4d70-935b-26116fc2426a";"2021-06-16 13:58:06";"ESJH-management";"ESJH-management";"ESJH-platform";"ESJH-platform";"f28ba982-5ed0-4033-9bdf-e45e4b5df466";"management";"inherited 896470ca-9c6e-4176-9b38-5a655403c638";"Owner";"8e3af657-a8ff-443c-a75c-2fe8c4bcb635";"Builtin";"false";"direct";"";"";"Joe Dalton";"joe.dalton@AzGovViz.onmicrosoft.com";"acf4c68f-7b15-4d70-935b-26116fc2426a";"User Member";"Mg";"none";"0";"0"
"3";"/providers/Microsoft.Management/managementGroups/896470ca-9c6e-4176-9b38-5a655403c638/providers/Microsoft.Authorization/roleAssignments/eda95ae6-8581-4558-b3b9-b3cd05cce33d";"896470ca-9c6e-4176-9b38-5a655403c638";"ObjectType: User Member, ObjectDisplayName: Joe Dalton, ObjectSignInName: joe.dalton@AzGovViz.onmicrosoft.com, ObjectId: acf4c68f-7b15-4d70-935b-26116fc2426a";"2021-06-16 13:58:06";"ESJH-online";"ESJH-online";"ESJH-landingzones";"ESJH-landingzones";"";"";"inherited 896470ca-9c6e-4176-9b38-5a655403c638";"Owner";"8e3af657-a8ff-443c-a75c-2fe8c4bcb635";"Builtin";"false";"direct";"";"";"Joe Dalton";"joe.dalton@AzGovViz.onmicrosoft.com";"acf4c68f-7b15-4d70-935b-26116fc2426a";"User Member";"Mg";"none";"0";"0"
"3";"/providers/Microsoft.Management/managementGroups/896470ca-9c6e-4176-9b38-5a655403c638/providers/Microsoft.Authorization/roleAssignments/eda95ae6-8581-4558-b3b9-b3cd05cce33d";"896470ca-9c6e-4176-9b38-5a655403c638";"ObjectType: User Member, ObjectDisplayName: Joe Dalton, ObjectSignInName: joe.dalton@AzGovViz.onmicrosoft.com, ObjectId: acf4c68f-7b15-4d70-935b-26116fc2426a";"2021-06-16 13:58:06";"ESJH-online";"ESJH-online";"ESJH-landingzones";"ESJH-landingzones";"4dfa3b56-55bf-4059-802a-24e44a4fb60f";"landingZone";"inherited 896470ca-9c6e-4176-9b38-5a655403c638";"Owner";"8e3af657-a8ff-443c-a75c-2fe8c4bcb635";"Builtin";"false";"direct";"";"";"Joe Dalton";"joe.dalton@AzGovViz.onmicrosoft.com";"acf4c68f-7b15-4d70-935b-26116fc2426a";"User Member";"Mg";"none";"0";"0"
"3";"/providers/Microsoft.Management/managementGroups/CUST_T5/providers/Microsoft.Authorization/roleAssignments/3c72bcce-6116-4d33-9f8a-927083beee40";"CUST_T5";"ObjectType: SP App EXT, ObjectDisplayName: Azure Management Groups, ObjectSignInName: n/a, ObjectId: 4870c99c-acfe-4210-9212-32949dc37c7a (r)";"2021-05-18 18:14:50";"CUST_T5";"CUST_T5 atz";"ESJH-sandboxes";"ESJH-sandboxes";"";"";"thisScope MG";"Owner";"8e3af657-a8ff-443c-a75c-2fe8c4bcb635";"Builtin";"false";"direct";"";"";"ESDeploymentAccount";"ESDeploymentAccount@AzGovViz.onmicrosoft.com";"b790b1e1-6f46-488b-8c5a-708b0db9a149";"User Member";"Mg";"none";"0";"0"
"3";"/providers/Microsoft.Management/managementGroups/ESJH-landingzones/providers/Microsoft.Authorization/roleAssignments/093ad67e-4eae-4536-aa0b-da4e09b47d88";"ESJH-landingzones";"ObjectType: SP App EXT, ObjectDisplayName: Azure Management Groups, ObjectSignInName: n/a, ObjectId: 4870c99c-acfe-4210-9212-32949dc37c7a (r)";"2021-01-10 20:56:27";"ESJH-online";"ESJH-online";"ESJH-landingzones";"ESJH-landingzones";"";"";"inherited ESJH-landingzones";"Owner";"8e3af657-a8ff-443c-a75c-2fe8c4bcb635";"Builtin";"false";"direct";"";"";"ESDeploymentAccount";"ESDeploymentAccount@AzGovViz.onmicrosoft.com";"b790b1e1-6f46-488b-8c5a-708b0db9a149";"User Member";"Mg";"none";"0";"0"
"3";"/providers/Microsoft.Management/managementGroups/ESJH-landingzones/providers/Microsoft.Authorization/roleAssignments/093ad67e-4eae-4536-aa0b-da4e09b47d88";"ESJH-landingzones";"ObjectType: SP App EXT, ObjectDisplayName: Azure Management Groups, ObjectSignInName: n/a, ObjectId: 4870c99c-acfe-4210-9212-32949dc37c7a (r)";"2021-01-10 20:56:27";"ESJH-online";"ESJH-online";"ESJH-landingzones";"ESJH-landingzones";"4dfa3b56-55bf-4059-802a-24e44a4fb60f";"landingZone";"inherited ESJH-landingzones";"Owner";"8e3af657-a8ff-443c-a75c-2fe8c4bcb635";"Builtin";"false";"direct";"";"";"ESDeploymentAccount";"ESDeploymentAccount@AzGovViz.onmicrosoft.com";"b790b1e1-6f46-488b-8c5a-708b0db9a149";"User Member";"Mg";"none";"0";"0"
"3";"/providers/Microsoft.Management/managementGroups/ESJH-landingzones/providers/Microsoft.Authorization/roleAssignments/3b6291a1-fc61-41d8-abff-43d04e35be62";"ESJH-landingzones";"ObjectType: User Member, ObjectDisplayName: Joe Dalton, ObjectSignInName: joe.dalton@AzGovViz.onmicrosoft.com, ObjectId: acf4c68f-7b15-4d70-935b-26116fc2426a";"2021-01-25 22:02:49";"ESJH-online";"ESJH-online";"ESJH-landingzones";"ESJH-landingzones";"";"";"inherited ESJH-landingzones";"Reader";"acdd72a7-3385-48ef-bd42-f606fba81ae7";"Builtin";"false";"indirect";"3rdPartyStaff (cb036073-f86b-46e1-9726-1eaccb62a678)";"1 (Usr: 1, Grp: 0, SP: 0)";"Calamity Jane";"Calamity_Jane_AzGovViz.net#EXT#@AzGovViz.onmicrosoft.com";"43b0f5e7-cb78-4e1a-b3da-1239647dfb74";"User Guest";"Mg";"none";"0";"0"
"3";"/providers/Microsoft.Management/managementGroups/ESJH-landingzones/providers/Microsoft.Authorization/roleAssignments/3b6291a1-fc61-41d8-abff-43d04e35be62";"ESJH-landingzones";"ObjectType: User Member, ObjectDisplayName: Joe Dalton, ObjectSignInName: joe.dalton@AzGovViz.onmicrosoft.com, ObjectId: acf4c68f-7b15-4d70-935b-26116fc2426a";"2021-01-25 22:02:49";"ESJH-online";"ESJH-online";"ESJH-landingzones";"ESJH-landingzones";"";"";"inherited ESJH-landingzones";"Reader";"acdd72a7-3385-48ef-bd42-f606fba81ae7";"Builtin";"false";"direct";"";"1 (Usr: 1, Grp: 0, SP: 0)";"3rdPartyStaff";"n/a";"cb036073-f86b-46e1-9726-1eaccb62a678";"Group ";"Mg";"none";"0";"0"
"3";"/providers/Microsoft.Management/managementGroups/ESJH-landingzones/providers/Microsoft.Authorization/roleAssignments/3b6291a1-fc61-41d8-abff-43d04e35be62";"ESJH-landingzones";"ObjectType: User Member, ObjectDisplayName: Joe Dalton, ObjectSignInName: joe.dalton@AzGovViz.onmicrosoft.com, ObjectId: acf4c68f-7b15-4d70-935b-26116fc2426a";"2021-01-25 22:02:49";"ESJH-online";"ESJH-online";"ESJH-landingzones";"ESJH-landingzones";"4dfa3b56-55bf-4059-802a-24e44a4fb60f";"landingZone";"inherited ESJH-landingzones";"Reader";"acdd72a7-3385-48ef-bd42-f606fba81ae7";"Builtin";"false";"indirect";"3rdPartyStaff (cb036073-f86b-46e1-9726-1eaccb62a678)";"1 (Usr: 1, Grp: 0, SP: 0)";"Calamity Jane";"Calamity_Jane_AzGovViz.net#EXT#@AzGovViz.onmicrosoft.com";"43b0f5e7-cb78-4e1a-b3da-1239647dfb74";"User Guest";"Mg";"none";"0";"0"
"3";"/providers/Microsoft.Management/managementGroups/ESJH-landingzones/providers/Microsoft.Authorization/roleAssignments/3b6291a1-fc61-41d8-abff-43d04e35be62";"ESJH-landingzones";"ObjectType: User Member, ObjectDisplayName: Joe Dalton, ObjectSignInName: joe.dalton@AzGovViz.onmicrosoft.com, ObjectId: acf4c68f-7b15-4d70-935b-26116fc2426a";"2021-01-25 22:02:49";"ESJH-online";"ESJH-online";"ESJH-landingzones";"ESJH-landingzones";"4dfa3b56-55bf-4059-802a-24e44a4fb60f";"landingZone";"inherited ESJH-landingzones";"Reader";"acdd72a7-3385-48ef-bd42-f606fba81ae7";"Builtin";"false";"direct";"";"1 (Usr: 1, Grp: 0, SP: 0)";"3rdPartyStaff";"n/a";"cb036073-f86b-46e1-9726-1eaccb62a678";"Group ";"Mg";"none";"0";"0"
"3";"/providers/Microsoft.Management/managementGroups/ESJH-landingzones/providers/Microsoft.Authorization/roleAssignments/3df334e6-61c3-543a-b548-97586caf6d4f";"ESJH-landingzones";"ObjectType: User Member, ObjectDisplayName: ESDeploymentAccount, ObjectSignInName: ESDeploymentAccount@AzGovViz.onmicrosoft.com, ObjectId: b790b1e1-6f46-488b-8c5a-708b0db9a149";"2021-01-10 20:58:36";"ESJH-online";"ESJH-online";"ESJH-landingzones";"ESJH-landingzones";"";"";"inherited ESJH-landingzones";"Owner";"8e3af657-a8ff-443c-a75c-2fe8c4bcb635";"Builtin";"false";"direct";"";"";"Enforce-SQL-Encryption";"n/a";"34520a11-7b14-46a8-ac34-7d766959460a";"SP MI  ";"Mg";"/providers/microsoft.management/managementgroups/esjh-landingzones/providers/microsoft.authorization/policyassignments/enforce-sql-encryption ()";"0";"1"
"3";"/providers/Microsoft.Management/managementGroups/ESJH-landingzones/providers/Microsoft.Authorization/roleAssignments/3df334e6-61c3-543a-b548-97586caf6d4f";"ESJH-landingzones";"ObjectType: User Member, ObjectDisplayName: ESDeploymentAccount, ObjectSignInName: ESDeploymentAccount@AzGovViz.onmicrosoft.com, ObjectId: b790b1e1-6f46-488b-8c5a-708b0db9a149";"2021-01-10 20:58:36";"ESJH-online";"ESJH-online";"ESJH-landingzones";"ESJH-landingzones";"4dfa3b56-55bf-4059-802a-24e44a4fb60f";"landingZone";"inherited ESJH-landingzones";"Owner";"8e3af657-a8ff-443c-a75c-2fe8c4bcb635";"Builtin";"false";"direct";"";"";"Enforce-SQL-Encryption";"n/a";"34520a11-7b14-46a8-ac34-7d766959460a";"SP MI  ";"Mg";"/providers/microsoft.management/managementgroups/esjh-landingzones/providers/microsoft.authorization/policyassignments/enforce-sql-encryption ()";"0";"1"
"3";"/providers/Microsoft.Management/managementGroups/ESJH-landingzones/providers/Microsoft.Authorization/roleAssignments/4f80e55d-446d-5743-a173-5d189d196345";"ESJH-landingzones";"ObjectType: User Member, ObjectDisplayName: ESDeploymentAccount, ObjectSignInName: ESDeploymentAccount@AzGovViz.onmicrosoft.com, ObjectId: b790b1e1-6f46-488b-8c5a-708b0db9a149";"2021-01-10 20:58:39";"ESJH-online";"ESJH-online";"ESJH-landingzones";"ESJH-landingzones";"";"";"inherited ESJH-landingzones";"Owner";"8e3af657-a8ff-443c-a75c-2fe8c4bcb635";"Builtin";"false";"direct";"";"";"Deploy-AKS-Policy";"n/a";"fb0a7498-393f-434d-aa93-2acd144f489f";"SP MI  ";"Mg";"/providers/microsoft.management/managementgroups/esjh-landingzones/providers/microsoft.authorization/policyassignments/deploy-aks-policy ()";"0";"1"
"3";"/providers/Microsoft.Management/managementGroups/ESJH-landingzones/providers/Microsoft.Authorization/roleAssignments/4f80e55d-446d-5743-a173-5d189d196345";"ESJH-landingzones";"ObjectType: User Member, ObjectDisplayName: ESDeploymentAccount, ObjectSignInName: ESDeploymentAccount@AzGovViz.onmicrosoft.com, ObjectId: b790b1e1-6f46-488b-8c5a-708b0db9a149";"2021-01-10 20:58:39";"ESJH-online";"ESJH-online";"ESJH-landingzones";"ESJH-landingzones";"4dfa3b56-55bf-4059-802a-24e44a4fb60f";"landingZone";"inherited ESJH-landingzones";"Owner";"8e3af657-a8ff-443c-a75c-2fe8c4bcb635";"Builtin";"false";"direct";"";"";"Deploy-AKS-Policy";"n/a";"fb0a7498-393f-434d-aa93-2acd144f489f";"SP MI  ";"Mg";"/providers/microsoft.management/managementgroups/esjh-landingzones/providers/microsoft.authorization/policyassignments/deploy-aks-policy ()";"0";"1"
"3";"/providers/Microsoft.Management/managementGroups/ESJH-landingzones/providers/Microsoft.Authorization/roleAssignments/70486d4a-1ee2-5f70-bb58-b3bd79840ae5";"ESJH-landingzones";"ObjectType: User Member, ObjectDisplayName: ESDeploymentAccount, ObjectSignInName: ESDeploymentAccount@AzGovViz.onmicrosoft.com, ObjectId: b790b1e1-6f46-488b-8c5a-708b0db9a149";"2021-01-10 20:58:36";"ESJH-online";"ESJH-online";"ESJH-landingzones";"ESJH-landingzones";"";"";"inherited ESJH-landingzones";"Owner";"8e3af657-a8ff-443c-a75c-2fe8c4bcb635";"Builtin";"false";"direct";"";"";"Deploy-VM-Backup";"n/a";"e2511ca5-bcb3-4dbd-9d91-c18590c2a9d2";"SP MI  ";"Mg";"/providers/microsoft.management/managementgroups/esjh-landingzones/providers/microsoft.authorization/policyassignments/deploy-vm-backup ()";"0";"1"
"3";"/providers/Microsoft.Management/managementGroups/ESJH-landingzones/providers/Microsoft.Authorization/roleAssignments/70486d4a-1ee2-5f70-bb58-b3bd79840ae5";"ESJH-landingzones";"ObjectType: User Member, ObjectDisplayName: ESDeploymentAccount, ObjectSignInName: ESDeploymentAccount@AzGovViz.onmicrosoft.com, ObjectId: b790b1e1-6f46-488b-8c5a-708b0db9a149";"2021-01-10 20:58:36";"ESJH-online";"ESJH-online";"ESJH-landingzones";"ESJH-landingzones";"4dfa3b56-55bf-4059-802a-24e44a4fb60f";"landingZone";"inherited ESJH-landingzones";"Owner";"8e3af657-a8ff-443c-a75c-2fe8c4bcb635";"Builtin";"false";"direct";"";"";"Deploy-VM-Backup";"n/a";"e2511ca5-bcb3-4dbd-9d91-c18590c2a9d2";"SP MI  ";"Mg";"/providers/microsoft.management/managementgroups/esjh-landingzones/providers/microsoft.authorization/policyassignments/deploy-vm-backup ()";"0";"1"
"3";"/providers/Microsoft.Management/managementGroups/ESJH-landingzones/providers/Microsoft.Authorization/roleAssignments/8085d5e6-c291-571e-bd96-a2eb4769f9e6";"ESJH-landingzones";"ObjectType: User Member, ObjectDisplayName: ESDeploymentAccount, ObjectSignInName: ESDeploymentAccount@AzGovViz.onmicrosoft.com, ObjectId: b790b1e1-6f46-488b-8c5a-708b0db9a149";"2021-01-10 20:58:39";"ESJH-online";"ESJH-online";"ESJH-landingzones";"ESJH-landingzones";"";"";"inherited ESJH-landingzones";"Owner";"8e3af657-a8ff-443c-a75c-2fe8c4bcb635";"Builtin";"false";"direct";"";"";"Deploy-SQL-DB-Auditing";"n/a";"4f3a2551-ea2f-43c6-9623-8950156d19b7";"SP MI  ";"Mg";"/providers/microsoft.management/managementgroups/esjh-landingzones/providers/microsoft.authorization/policyassignments/deploy-sql-db-auditing ()";"0";"1"
"3";"/providers/Microsoft.Management/managementGroups/ESJH-landingzones/providers/Microsoft.Authorization/roleAssignments/8085d5e6-c291-571e-bd96-a2eb4769f9e6";"ESJH-landingzones";"ObjectType: User Member, ObjectDisplayName: ESDeploymentAccount, ObjectSignInName: ESDeploymentAccount@AzGovViz.onmicrosoft.com, ObjectId: b790b1e1-6f46-488b-8c5a-708b0db9a149";"2021-01-10 20:58:39";"ESJH-online";"ESJH-online";"ESJH-landingzones";"ESJH-landingzones";"4dfa3b56-55bf-4059-802a-24e44a4fb60f";"landingZone";"inherited ESJH-landingzones";"Owner";"8e3af657-a8ff-443c-a75c-2fe8c4bcb635";"Builtin";"false";"direct";"";"";"Deploy-SQL-DB-Auditing";"n/a";"4f3a2551-ea2f-43c6-9623-8950156d19b7";"SP MI  ";"Mg";"/providers/microsoft.management/managementgroups/esjh-landingzones/providers/microsoft.authorization/policyassignments/deploy-sql-db-auditing ()";"0";"1"
"3";"/providers/Microsoft.Management/managementGroups/ESJH-management/providers/Microsoft.Authorization/roleAssignments/84fb757b-e5ed-44e1-92fa-5d2ed6fe5cd1";"ESJH-management";"ObjectType: SP App EXT, ObjectDisplayName: Azure Management Groups, ObjectSignInName: n/a, ObjectId: 4870c99c-acfe-4210-9212-32949dc37c7a (r)";"2021-01-10 20:56:58";"ESJH-management";"ESJH-management";"ESJH-platform";"ESJH-platform";"";"";"thisScope MG";"Owner";"8e3af657-a8ff-443c-a75c-2fe8c4bcb635";"Builtin";"false";"direct";"";"";"ESDeploymentAccount";"ESDeploymentAccount@AzGovViz.onmicrosoft.com";"b790b1e1-6f46-488b-8c5a-708b0db9a149";"User Member";"Mg";"none";"0";"0"
"3";"/providers/Microsoft.Management/managementGroups/ESJH-management/providers/Microsoft.Authorization/roleAssignments/84fb757b-e5ed-44e1-92fa-5d2ed6fe5cd1";"ESJH-management";"ObjectType: SP App EXT, ObjectDisplayName: Azure Management Groups, ObjectSignInName: n/a, ObjectId: 4870c99c-acfe-4210-9212-32949dc37c7a (r)";"2021-01-10 20:56:58";"ESJH-management";"ESJH-management";"ESJH-platform";"ESJH-platform";"f28ba982-5ed0-4033-9bdf-e45e4b5df466";"management";"inherited ESJH-management";"Owner";"8e3af657-a8ff-443c-a75c-2fe8c4bcb635";"Builtin";"false";"direct";"";"";"ESDeploymentAccount";"ESDeploymentAccount@AzGovViz.onmicrosoft.com";"b790b1e1-6f46-488b-8c5a-708b0db9a149";"User Member";"Mg";"none";"0";"0"
"3";"/providers/Microsoft.Management/managementGroups/ESJH-management/providers/Microsoft.Authorization/roleAssignments/b95d2309-e3d0-5961-bef8-a3e75deca49a";"ESJH-management";"ObjectType: User Member, ObjectDisplayName: ESDeploymentAccount, ObjectSignInName: ESDeploymentAccount@AzGovViz.onmicrosoft.com, ObjectId: b790b1e1-6f46-488b-8c5a-708b0db9a149";"2021-01-10 20:58:39";"ESJH-management";"ESJH-management";"ESJH-platform";"ESJH-platform";"";"";"thisScope MG";"Owner";"8e3af657-a8ff-443c-a75c-2fe8c4bcb635";"Builtin";"false";"direct";"";"";"Deploy-Log-Analytics";"n/a";"2f3b9d0b-e8eb-4197-9cdf-ca6bde5dd3e5";"SP MI  ";"Mg";"/providers/microsoft.management/managementgroups/esjh-management/providers/microsoft.authorization/policyassignments/deploy-log-analytics (Deploy the Log Analytics in the subscription)";"0";"1"
"3";"/providers/Microsoft.Management/managementGroups/ESJH-management/providers/Microsoft.Authorization/roleAssignments/b95d2309-e3d0-5961-bef8-a3e75deca49a";"ESJH-management";"ObjectType: User Member, ObjectDisplayName: ESDeploymentAccount, ObjectSignInName: ESDeploymentAccount@AzGovViz.onmicrosoft.com, ObjectId: b790b1e1-6f46-488b-8c5a-708b0db9a149";"2021-01-10 20:58:39";"ESJH-management";"ESJH-management";"ESJH-platform";"ESJH-platform";"f28ba982-5ed0-4033-9bdf-e45e4b5df466";"management";"inherited ESJH-management";"Owner";"8e3af657-a8ff-443c-a75c-2fe8c4bcb635";"Builtin";"false";"direct";"";"";"Deploy-Log-Analytics";"n/a";"2f3b9d0b-e8eb-4197-9cdf-ca6bde5dd3e5";"SP MI  ";"Mg";"/providers/microsoft.management/managementgroups/esjh-management/providers/microsoft.authorization/policyassignments/deploy-log-analytics (Deploy the Log Analytics in the subscription)";"0";"1"
"3";"/providers/Microsoft.Management/managementGroups/ESJH-online/providers/Microsoft.Authorization/roleAssignments/06ee6718-e394-4fcf-bbc2-cf358381ff67";"ESJH-online";"ObjectType: SP App EXT, ObjectDisplayName: Azure Management Groups, ObjectSignInName: n/a, ObjectId: 4870c99c-acfe-4210-9212-32949dc37c7a (r)";"2021-01-10 20:57:02";"ESJH-online";"ESJH-online";"ESJH-landingzones";"ESJH-landingzones";"";"";"thisScope MG";"Owner";"8e3af657-a8ff-443c-a75c-2fe8c4bcb635";"Builtin";"false";"direct";"";"";"ESDeploymentAccount";"ESDeploymentAccount@AzGovViz.onmicrosoft.com";"b790b1e1-6f46-488b-8c5a-708b0db9a149";"User Member";"Mg";"none";"0";"0"
"3";"/providers/Microsoft.Management/managementGroups/ESJH-online/providers/Microsoft.Authorization/roleAssignments/06ee6718-e394-4fcf-bbc2-cf358381ff67";"ESJH-online";"ObjectType: SP App EXT, ObjectDisplayName: Azure Management Groups, ObjectSignInName: n/a, ObjectId: 4870c99c-acfe-4210-9212-32949dc37c7a (r)";"2021-01-10 20:57:02";"ESJH-online";"ESJH-online";"ESJH-landingzones";"ESJH-landingzones";"4dfa3b56-55bf-4059-802a-24e44a4fb60f";"landingZone";"inherited ESJH-online";"Owner";"8e3af657-a8ff-443c-a75c-2fe8c4bcb635";"Builtin";"false";"direct";"";"";"ESDeploymentAccount";"ESDeploymentAccount@AzGovViz.onmicrosoft.com";"b790b1e1-6f46-488b-8c5a-708b0db9a149";"User Member";"Mg";"none";"0";"0"
"3";"/providers/Microsoft.Management/managementGroups/ESJH-platform/providers/Microsoft.Authorization/roleAssignments/243cb616-b890-4197-bc2e-98b966ba39f5";"ESJH-platform";"ObjectType: SP App EXT, ObjectDisplayName: Azure Management Groups, ObjectSignInName: n/a, ObjectId: 4870c99c-acfe-4210-9212-32949dc37c7a (r)";"2021-01-10 20:56:27";"ESJH-management";"ESJH-management";"ESJH-platform";"ESJH-platform";"";"";"inherited ESJH-platform";"Owner";"8e3af657-a8ff-443c-a75c-2fe8c4bcb635";"Builtin";"false";"direct";"";"";"ESDeploymentAccount";"ESDeploymentAccount@AzGovViz.onmicrosoft.com";"b790b1e1-6f46-488b-8c5a-708b0db9a149";"User Member";"Mg";"none";"0";"0"
"3";"/providers/Microsoft.Management/managementGroups/ESJH-platform/providers/Microsoft.Authorization/roleAssignments/243cb616-b890-4197-bc2e-98b966ba39f5";"ESJH-platform";"ObjectType: SP App EXT, ObjectDisplayName: Azure Management Groups, ObjectSignInName: n/a, ObjectId: 4870c99c-acfe-4210-9212-32949dc37c7a (r)";"2021-01-10 20:56:27";"ESJH-management";"ESJH-management";"ESJH-platform";"ESJH-platform";"f28ba982-5ed0-4033-9bdf-e45e4b5df466";"management";"inherited ESJH-platform";"Owner";"8e3af657-a8ff-443c-a75c-2fe8c4bcb635";"Builtin";"false";"direct";"";"";"ESDeploymentAccount";"ESDeploymentAccount@AzGovViz.onmicrosoft.com";"b790b1e1-6f46-488b-8c5a-708b0db9a149";"User Member";"Mg";"none";"0";"0"
"3";"/providers/Microsoft.Management/managementGroups/ESJH-sandboxes/providers/Microsoft.Authorization/roleAssignments/5c852bb9-bc65-44cb-a7d7-f230589f9c11";"ESJH-sandboxes";"ObjectType: SP App INT , ObjectDisplayName: AzOps, ObjectSignInName: n/a, ObjectId: c295384a-33d9-475e-abaf-d2fb0274299a";"2021-07-05 08:20:09";"CUST_T5";"CUST_T5 atz";"ESJH-sandboxes";"ESJH-sandboxes";"";"";"inherited ESJH-sandboxes";"Reader";"acdd72a7-3385-48ef-bd42-f606fba81ae7";"Builtin";"false";"direct";"";"";"ESDeploymentAccount";"ESDeploymentAccount@AzGovViz.onmicrosoft.com";"b790b1e1-6f46-488b-8c5a-708b0db9a149";"User Member";"Mg";"none";"0";"0"
"3";"/providers/Microsoft.Management/managementGroups/ESJH-sandboxes/providers/Microsoft.Authorization/roleAssignments/5c852bb9-bc65-44cb-a7d7-f230589f9c5f";"ESJH-sandboxes";"ObjectType: SP App EXT, ObjectDisplayName: Azure Management Groups, ObjectSignInName: n/a, ObjectId: 4870c99c-acfe-4210-9212-32949dc37c7a (r)";"2021-01-10 20:56:28";"CUST_T5";"CUST_T5 atz";"ESJH-sandboxes";"ESJH-sandboxes";"";"";"inherited ESJH-sandboxes";"Owner";"8e3af657-a8ff-443c-a75c-2fe8c4bcb635";"Builtin";"false";"direct";"";"";"ESDeploymentAccount";"ESDeploymentAccount@AzGovViz.onmicrosoft.com";"b790b1e1-6f46-488b-8c5a-708b0db9a149";"User Member";"Mg";"none";"0";"0"
"3";"/providers/Microsoft.Management/managementGroups/ESJH/providers/Microsoft.Authorization/roleAssignments/2d361fa3-7bd4-5234-9b12-1f54afa65870";"ESJH";"ObjectType: User Member, ObjectDisplayName: ESDeploymentAccount, ObjectSignInName: ESDeploymentAccount@AzGovViz.onmicrosoft.com, ObjectId: b790b1e1-6f46-488b-8c5a-708b0db9a149";"2021-01-10 21:00:50";"CUST_T5";"CUST_T5 atz";"ESJH-sandboxes";"ESJH-sandboxes";"";"";"inherited ESJH";"Owner";"8e3af657-a8ff-443c-a75c-2fe8c4bcb635";"Builtin";"false";"direct";"";"";"Deploy-VMSS-Monitoring";"n/a";"a3a4908f-b068-455e-a3f5-38cc5e00448f";"SP MI  ";"Mg";"/providers/microsoft.management/managementgroups/esjh/providers/microsoft.authorization/policyassignments/deploy-vmss-monitoring (Deploy the Log Analytics in the subscription)";"0";"1"
"3";"/providers/Microsoft.Management/managementGroups/ESJH/providers/Microsoft.Authorization/roleAssignments/2d361fa3-7bd4-5234-9b12-1f54afa65870";"ESJH";"ObjectType: User Member, ObjectDisplayName: ESDeploymentAccount, ObjectSignInName: ESDeploymentAccount@AzGovViz.onmicrosoft.com, ObjectId: b790b1e1-6f46-488b-8c5a-708b0db9a149";"2021-01-10 21:00:50";"ESJH-management";"ESJH-management";"ESJH-platform";"ESJH-platform";"";"";"inherited ESJH";"Owner";"8e3af657-a8ff-443c-a75c-2fe8c4bcb635";"Builtin";"false";"direct";"";"";"Deploy-VMSS-Monitoring";"n/a";"a3a4908f-b068-455e-a3f5-38cc5e00448f";"SP MI  ";"Mg";"/providers/microsoft.management/managementgroups/esjh/providers/microsoft.authorization/policyassignments/deploy-vmss-monitoring (Deploy the Log Analytics in the subscription)";"0";"1"
